ID,Date,Variable,value
MX000017004,1977-03-25,tmin,185
MX000017004,1977-03-26,prcp,154
MX000017004,1977-03-26,tmax,300
MX000017004,1977-03-26,tmin,180
MX000017004,1977-03-27,prcp,9
MX000017004,1977-03-27,tmax,260
MX000017004,1977-03-27,tmin,160
MX000017004,1977-03-28,prcp,2
MX000017004,1977-03-28,tmax,235
MX000017004,1977-03-28,tmin,170
MX000017004,1977-03-29,prcp,269
MX000017004,1977-03-29,tmax,255
MX000017004,1977-03-29,tmin,150
MX000017004,1977-03-30,prcp,0
MX000017004,1977-03-30,tmax,275
MX000017004,1977-03-30,tmin,180
MX000017004,1977-03-31,prcp,0
MX000017004,1977-03-31,tmax,255
MX000017004,1977-03-31,tmin,130
MX000017004,1977-04-01,prcp,0
MX000017004,1977-04-01,tmax,250
MX000017004,1977-04-01,tmin,120
MX000017004,1977-04-02,prcp,0
MX000017004,1977-04-02,tmax,240
MX000017004,1977-04-02,tmin,140
MX000017004,1977-04-03,prcp,559
MX000017004,1977-04-03,tmax,306
MX000017004,1977-04-03,tmin,98
MX000017004,1977-04-04,prcp,0
MX000017004,1977-04-04,tmax,324
MX000017004,1977-04-04,tmin,140
MX000017004,1977-04-05,prcp,0
MX000017004,1977-04-05,tmax,340
MX000017004,1977-04-05,tmin,133
MX000017004,1977-04-06,prcp,0
MX000017004,1977-04-06,tmax,311
MX000017004,1977-04-06,tmin,134
MX000017004,1977-04-07,prcp,0
MX000017004,1977-04-07,tmax,238
MX000017004,1977-04-07,tmin,140
MX000017004,1977-04-08,prcp,145
MX000017004,1977-04-08,tmax,317
MX000017004,1977-04-08,tmin,143
MX000017004,1977-04-09,prcp,0
MX000017004,1977-04-09,tmin,169
MX000017004,1977-04-09,prcp,0
MX000017004,1977-04-10,tmax,280
MX000017004,1977-04-10,tmin,146
MX000017004,1977-04-10,prcp,762
MX000017004,1977-04-11,tmax,278
MX000017004,1977-04-11,tmin,130
MX000017004,1977-04-11,prcp,33
MX000017004,1977-04-12,tmax,254
MX000017004,1977-04-12,tmin,114
MX000017004,1977-04-12,prcp,0
MX000017004,1977-04-13,tmax,284
MX000017004,1977-04-13,tmin,126
MX000017004,1977-04-13,prcp,0
MX000017004,1977-04-14,tmax,314
MX000017004,1977-04-14,tmin,163
MX000017004,1977-04-14,prcp,8
MX000017004,1977-04-15,tmin,156
MX000017004,1977-04-15,prcp,0
MX000017004,1977-04-15,tmin,134
MX000017004,1977-04-16,prcp,488
MX000017004,1977-04-16,tmax,290
MX000017004,1977-04-16,tmin,148
MX000017004,1977-04-17,prcp,0
MX000017004,1977-04-17,tmin,133
MX000017004,1977-04-17,prcp,79
MX000017004,1977-04-18,prcp,61
MX000017004,1977-04-18,tmax,270
MX000017004,1977-04-18,tmin,107
MX000017004,1977-04-19,prcp,0
MX000017004,1977-04-19,tmin,100
MX000017004,1977-04-19,prcp,0
MX000017004,1977-04-20,tmin,81
MX000017004,1977-04-20,prcp,0
MX000017004,1977-04-20,tmin,136
MX000017004,1977-04-21,prcp,0
MX000017004,1977-04-21,tmin,166
MX000017004,1977-04-21,prcp,0
MX000017004,1977-04-22,tmax,360
MX000017004,1977-04-22,tmin,188
MX000017004,1977-04-22,prcp,0
MX000017004,1977-04-23,prcp,0
MX000017004,1977-04-23,tmax,303
MX000017004,1977-04-23,tmin,157
MX000017004,1977-04-24,prcp,424
MX000017004,1977-04-24,tmax,270
MX000017004,1977-04-24,prcp,0
MX000017004,1977-04-25,tmax,280
MX000017004,1977-04-25,tmin,145
MX000017004,1977-04-25,prcp,0
MX000017004,1977-04-26,tmin,151
MX000017004,1977-04-26,prcp,127
MX000017004,1977-04-26,tmin,127
MX000017004,1977-04-27,prcp,0
MX000017004,1977-04-27,tmin,133
MX000017004,1977-04-27,prcp,0
MX000017004,1977-04-28,tmin,124
MX000017004,1977-04-28,prcp,0
MX000017004,1977-04-28,tmin,113
MX000017004,1977-04-29,prcp,53
MX000017004,1977-04-29,tmax,290
MX000017004,1977-04-29,tmin,120
MX000017004,1977-04-30,prcp,0
MX000017004,1977-04-30,tmin,143
MX000017004,1977-04-30,prcp,0
MX000017004,1977-05-01,tmax,307
MX000017004,1977-05-01,tmin,138
MX000017004,1977-05-01,prcp,0
MX000017004,1977-05-02,tmax,310
MX000017004,1977-05-02,tmin,167
MX000017004,1977-05-02,prcp,0
MX000017004,1977-05-03,tmax,299
MX000017004,1977-05-03,tmin,171
MX000017004,1977-05-03,prcp,0
MX000017004,1977-05-04,tmin,155
MX000017004,1977-05-04,prcp,8
MX000017004,1977-05-04,tmax,274
MX000017004,1977-05-05,tmin,132
MX000017004,1977-05-05,prcp,163
MX000017004,1977-05-05,tmax,272
MX000017004,1977-05-06,tmin,146
MX000017004,1977-05-06,prcp,0
MX000017004,1977-05-06,tmax,243
MX000017004,1977-05-07,tmin,137
MX000017004,1977-05-07,prcp,0
MX000017004,1977-05-07,tmin,139
MX000017004,1977-05-08,prcp,0
MX000017004,1977-05-08,tmax,316
MX000017004,1977-05-08,tmin,146
MX000017004,1977-05-09,prcp,0
MX000017004,1977-05-09,tmax,310
MX000017004,1977-05-09,tmin,132
MX000017004,1977-05-10,prcp,0
MX000017004,1977-05-10,tmax,320
MX000017004,1977-05-10,tmin,157
MX000017004,1977-05-11,prcp,0
MX000017004,1977-05-11,tmin,167
MX000017004,1977-05-11,prcp,0
MX000017004,1977-05-12,tmax,303
MX000017004,1977-05-12,tmin,160
MX000017004,1977-05-12,prcp,0
MX000017004,1977-05-13,tmax,300
MX000017004,1977-05-13,tmin,162
MX000017004,1977-05-13,prcp,0
MX000017004,1977-05-14,tmin,155
MX000017004,1977-05-14,prcp,160
MX000017004,1977-05-14,prcp,38
MX000017004,1977-05-15,tmin,146
MX000017004,1977-05-15,prcp,0
MX000017004,1977-05-15,prcp,0
MX000017004,1977-05-16,prcp,0
MX000017004,1977-05-16,tmin,154
MX000017004,1977-05-16,prcp,0
MX000017004,1977-05-17,tmin,132
MX000017004,1977-05-17,prcp,0
MX000017004,1977-05-17,tmax,309
MX000017004,1977-05-18,tmin,120
MX000017004,1977-05-18,prcp,18
MX000017004,1977-05-18,tmin,166
MX000017004,1977-05-19,prcp,0
MX000017004,1977-05-19,tmin,166
MX000017004,1977-05-19,prcp,0
MX000017004,1977-05-20,tmin,136
MX000017004,1977-05-20,prcp,66
MX000017004,1977-05-20,tmin,146
MX000017004,1977-05-21,prcp,64
MX000017004,1977-05-21,tmin,126
MX000017004,1977-05-21,prcp,150
MX000017004,1977-05-22,prcp,0
MX000017004,1977-05-22,tmax,260
MX000017004,1977-05-22,tmin,95
MX000017004,1977-05-23,prcp,0
MX000017004,1977-05-23,tmax,307
MX000017004,1977-05-23,tmin,126
MX000017004,1977-05-24,prcp,0
MX000017004,1977-05-24,tmin,118
MX000017004,1977-05-24,prcp,0
MX000017004,1977-05-25,tmin,148
MX000017004,1977-05-25,prcp,15
MX000017004,1977-05-25,prcp,0
MX000017004,1977-05-26,prcp,30
MX000017004,1977-05-26,tmin,136
MX000017004,1977-05-26,prcp,36
MX000017004,1977-05-27,tmin,117
MX000017004,1977-05-27,prcp,226
MX000017004,1977-05-27,tmin,162
MX000017004,1977-05-28,prcp,0
MX000017004,1977-05-28,prcp,0
MX000017004,1977-05-28,tmin,156
MX000017004,1977-05-29,prcp,0
MX000017004,1977-05-29,tmin,118
MX000017004,1977-05-29,tmin,80
MX000017004,1977-05-30,prcp,0
MX000017004,1977-05-30,prcp,0
MX000017004,1977-05-30,tmin,112
MX000017004,1977-05-31,prcp,0
MX000017004,1977-05-31,prcp,0
MX000017004,1977-05-31,prcp,0
MX000017004,1977-06-01,prcp,43
MX000017004,1977-06-01,prcp,137
MX000017004,1977-06-01,prcp,10
MX000017004,1977-06-02,tmax,280
MX000017004,1977-06-02,tmin,131
MX000017004,1977-06-02,prcp,23
MX000017004,1977-06-03,prcp,0
MX000017004,1977-06-03,prcp,0
MX000017004,1977-06-03,prcp,0
MX000017004,1977-06-04,tmax,231
MX000017004,1977-06-04,tmin,126
MX000017004,1977-06-04,prcp,0
MX000017004,1977-06-05,prcp,0
MX000017004,1977-06-05,prcp,0
MX000017004,1977-06-05,prcp,56
MX000017004,1977-06-06,prcp,0
MX000017004,1977-06-06,prcp,132
MX000017004,1977-06-06,prcp,455
MX000017004,1977-06-07,prcp,58
MX000017004,1977-06-07,prcp,145
MX000017004,1977-06-07,prcp,56
MX000017004,1977-06-08,prcp,0
MX000017004,1977-06-08,prcp,20
MX000017004,1977-06-08,prcp,18
MX000017004,1977-06-09,prcp,0
MX000017004,1977-06-09,prcp,0
MX000017004,1977-06-09,prcp,0
MX000017004,1977-06-10,prcp,0
MX000017004,1977-06-10,prcp,18
MX000017004,1977-06-10,prcp,89
MX000017004,1977-06-11,prcp,10
MX000017004,1977-06-11,prcp,79
MX000017004,1977-06-11,prcp,20
MX000017004,1977-06-12,prcp,0
MX000017004,1977-06-12,prcp,0
MX000017004,1977-06-12,prcp,0
MX000017004,1977-06-13,prcp,0
MX000017004,1977-06-13,prcp,8
MX000017004,1977-06-13,prcp,328
MX000017004,1977-06-14,tmax,260
MX000017004,1977-06-14,tmin,142
MX000017004,1977-06-14,prcp,5
MX000017004,1977-06-15,prcp,0
MX000017004,1977-06-15,prcp,0
MX000017004,1977-06-15,prcp,0
MX000017004,1977-06-16,prcp,0
MX000017004,1977-06-16,prcp,0
MX000017004,1977-06-16,tmax,321
MX000017004,1977-06-17,tmin,140
MX000017004,1977-06-17,prcp,0
MX000017004,1977-06-17,tmax,313
MX000017004,1977-06-18,tmin,138
MX000017004,1977-06-18,prcp,0
MX000017004,1977-06-18,prcp,295
MX000017004,1977-06-19,prcp,8
MX000017004,1977-06-19,prcp,0
MX000017004,1977-06-19,prcp,0
MX000017004,1977-06-20,prcp,0
MX000017004,1977-06-20,tmax,293
MX000017004,1977-06-20,tmin,134
MX000017004,1977-06-21,prcp,0
MX000017004,1977-06-21,tmax,262
MX000017004,1977-06-21,tmin,115
MX000017004,1977-06-22,prcp,0
MX000017004,1977-06-22,tmax,275
MX000017004,1977-06-22,tmin,112
MX000017004,1977-06-23,prcp,0
MX000017004,1977-06-23,tmax,295
MX000017004,1977-06-23,tmin,122
MX000017004,1977-06-24,prcp,0
MX000017004,1977-06-24,tmax,312
MX000017004,1977-06-24,tmin,136
MX000017004,1977-06-25,prcp,0
MX000017004,1977-06-25,tmax,337
MX000017004,1977-06-25,tmin,163
MX000017004,1977-06-26,prcp,0
MX000017004,1977-06-26,prcp,0
MX000017004,1977-06-26,tmax,265
MX000017004,1977-06-27,tmin,147
MX000017004,1977-06-27,prcp,13
MX000017004,1977-06-27,tmax,276
MX000017004,1977-06-28,tmin,140
MX000017004,1977-06-28,prcp,36
MX000017004,1977-06-28,tmax,294
MX000017004,1977-06-29,tmin,144
MX000017004,1977-06-29,prcp,0
MX000017004,1977-06-29,prcp,30
MX000017004,1977-06-30,tmax,273
MX000017004,1977-06-30,tmin,124
MX000017004,1977-06-30,prcp,0
MX000017004,1977-07-01,prcp,0
MX000017004,1977-07-01,prcp,0
MX000017004,1977-07-01,tmax,337
MX000017004,1977-07-02,tmin,163
MX000017004,1977-07-02,prcp,0
MX000017004,1977-07-02,tmax,300
MX000017004,1977-07-03,tmin,159
MX000017004,1977-07-03,prcp,0
MX000017004,1977-07-03,prcp,0
MX000017004,1977-07-04,tmax,300
MX000017004,1977-07-04,tmin,160
MX000017004,1977-07-04,prcp,0
MX000017004,1977-07-05,prcp,0
MX000017004,1977-07-05,prcp,0
MX000017004,1977-07-05,prcp,0
MX000017004,1977-07-06,prcp,0
MX000017004,1977-07-06,tmax,293
MX000017004,1977-07-06,tmin,126
MX000017004,1977-07-07,prcp,0
MX000017004,1977-07-07,prcp,0
MX000017004,1977-07-07,tmax,353
MX000017004,1977-07-08,tmin,203
MX000017004,1977-07-08,prcp,0
MX000017004,1977-07-08,prcp,0
MX000017004,1977-07-09,tmax,308
MX000017004,1977-07-09,tmin,155
MX000017004,1977-07-09,prcp,0
MX000017004,1977-07-10,tmax,274
MX000017004,1977-07-10,tmin,135
MX000017004,1977-07-10,prcp,0
MX000017004,1977-07-11,tmax,294
MX000017004,1977-07-11,tmin,114
MX000017004,1977-07-11,prcp,0
MX000017004,1977-07-12,prcp,0
MX000017004,1977-07-12,prcp,28
MX000017004,1977-07-12,tmax,300
MX000017004,1977-07-13,tmin,78
MX000017004,1977-07-13,prcp,0
MX000017004,1977-07-13,prcp,163
MX000017004,1977-07-14,tmax,290
MX000017004,1977-07-14,tmin,135
MX000017004,1977-07-14,prcp,0
MX000017004,1977-07-15,prcp,15
MX000017004,1977-07-15,prcp,0
MX000017004,1977-07-15,prcp,0
MX000017004,1977-07-16,tmax,264
MX000017004,1977-07-16,tmin,54
MX000017004,1977-07-16,prcp,0
MX000017004,1977-07-17,tmax,319
MX000017004,1977-07-17,tmin,127
MX000017004,1977-07-17,prcp,0
MX000017004,1977-07-18,prcp,0
MX000017004,1977-07-18,prcp,0
MX000017004,1977-07-18,tmax,342
MX000017004,1977-07-19,tmin,159
MX000017004,1977-07-19,prcp,0
MX000017004,1977-07-19,prcp,5
MX000017004,1977-07-20,prcp,119
MX000017004,1977-07-20,prcp,0
MX000017004,1977-07-20,prcp,0
MX000017004,1977-07-21,prcp,0
MX000017004,1977-07-21,tmax,281
MX000017004,1977-07-21,tmin,127
MX000017004,1977-07-22,prcp,0
MX000017004,1977-07-22,tmax,311
MX000017004,1977-07-22,tmin,112
MX000017004,1977-07-23,prcp,0
MX000017004,1977-07-23,tmax,353
MX000017004,1977-07-23,tmin,127
MX000017004,1977-07-24,prcp,0
MX000017004,1977-07-24,tmax,355
MX000017004,1977-07-24,tmin,140
MX000017004,1977-07-25,prcp,0
MX000017004,1977-07-25,prcp,0
MX000017004,1977-07-25,prcp,8
MX000017004,1977-07-26,prcp,0
MX000017004,1977-07-26,prcp,0
MX000017004,1977-07-26,prcp,0
MX000017004,1977-07-27,tmax,293
MX000017004,1977-07-27,tmin,152
MX000017004,1977-07-27,prcp,0
MX000017004,1977-07-28,prcp,0
MX000017004,1977-07-28,prcp,0
MX000017004,1977-07-28,prcp,0
MX000017004,1977-07-29,prcp,0
MX000017004,1977-07-29,tmax,300
MX000017004,1977-07-29,tmin,103
MX000017004,1977-07-30,prcp,0
MX000017004,1977-07-30,prcp,0
MX000017004,1977-07-30,prcp,46
MX000017004,1977-07-31,prcp,396
MX000017004,1977-07-31,tmax,304
MX000017004,1977-07-31,tmin,146
MX000017004,1977-08-01,prcp,0
MX000017004,1977-08-01,prcp,0
MX000017004,1977-08-01,prcp,0
MX000017004,1977-08-02,prcp,0
MX000017004,1977-08-02,tmax,358
MX000017004,1977-08-02,tmin,144
MX000017004,1977-08-03,prcp,0
MX000017004,1977-08-03,prcp,0
MX000017004,1977-08-03,prcp,18
MX000017004,1977-08-04,prcp,0
MX000017004,1977-08-04,prcp,23
MX000017004,1977-08-04,prcp,0
MX000017004,1977-08-05,prcp,0
MX000017004,1977-08-05,prcp,0
MX000017004,1977-08-05,prcp,0
MX000017004,1977-08-06,prcp,0
MX000017004,1977-08-06,prcp,0
MX000017004,1977-08-06,prcp,20
MX000017004,1977-08-07,prcp,3
MX000017004,1977-08-07,tmax,282
MX000017004,1977-08-07,tmin,124
MX000017004,1977-08-08,prcp,0
MX000017004,1977-08-08,prcp,0
MX000017004,1977-08-08,prcp,0
MX000017004,1977-08-09,prcp,0
MX000017004,1977-08-09,prcp,0
MX000017004,1977-08-09,prcp,0
MX000017004,1977-08-10,prcp,193
MX000017004,1977-08-10,prcp,10
MX000017004,1977-08-10,prcp,0
MX000017004,1977-08-11,prcp,0
MX000017004,1977-08-11,prcp,0
MX000017004,1977-08-11,prcp,0
MX000017004,1977-08-12,tmax,310
MX000017004,1977-08-12,tmin,160
MX000017004,1977-08-12,prcp,0
MX000017004,1977-08-13,tmax,330
MX000017004,1977-08-13,tmin,180
MX000017004,1977-08-13,prcp,0
MX000017004,1977-08-14,tmax,300
MX000017004,1977-08-14,tmin,160
MX000017004,1977-08-14,prcp,0
MX000017004,1977-08-15,tmax,230
MX000017004,1977-08-15,tmin,150
MX000017004,1977-08-15,prcp,292
MX000017004,1977-08-16,tmax,260
MX000017004,1977-08-16,tmin,160
MX000017004,1977-08-16,prcp,0
MX000017004,1977-08-17,tmax,240
MX000017004,1977-08-17,tmin,150
MX000017004,1977-08-17,prcp,424
MX000017004,1977-08-18,tmax,230
MX000017004,1977-08-18,tmin,120
MX000017004,1977-08-18,prcp,0
MX000017004,1977-08-19,tmax,270
MX000017004,1977-08-19,tmin,140
MX000017004,1977-08-19,prcp,0
MX000017004,1977-08-20,tmax,240
MX000017004,1977-08-20,tmin,140
MX000017004,1977-08-20,prcp,0
MX000017004,1977-08-21,tmax,250
MX000017004,1977-08-21,tmin,90
MX000017004,1977-08-21,prcp,0
MX000017004,1977-08-22,tmax,300
MX000017004,1977-08-22,tmin,150
MX000017004,1977-08-22,prcp,0
MX000017004,1977-08-23,tmax,300
MX000017004,1977-08-23,tmin,160
MX000017004,1977-08-23,prcp,7
MX000017004,1977-08-24,tmax,320
MX000017004,1977-08-24,tmin,170
MX000017004,1977-08-24,prcp,47
MX000017004,1977-08-25,tmax,280
MX000017004,1977-08-25,tmin,140
MX000017004,1977-08-25,prcp,0
MX000017004,1977-08-26,tmax,230
MX000017004,1977-08-26,tmin,150
MX000017004,1977-08-26,prcp,57
MX000017004,1977-08-27,tmax,240
MX000017004,1977-08-27,tmin,140
MX000017004,1977-08-27,prcp,63
MX000017004,1977-08-28,tmax,240
MX000017004,1977-08-28,tmin,150
MX000017004,1977-08-28,prcp,0
MX000017004,1977-08-29,tmax,250
MX000017004,1977-08-29,tmin,150
MX000017004,1977-08-29,prcp,17
MX000017004,1977-08-30,tmax,270
MX000017004,1977-08-30,tmin,140
MX000017004,1977-08-30,prcp,0
MX000017004,1977-08-31,tmax,270
MX000017004,1977-08-31,tmin,140
MX000017004,1977-08-31,prcp,0
MX000017004,1977-09-01,tmax,240
MX000017004,1977-09-01,tmin,80
MX000017004,1977-09-01,prcp,0
MX000017004,1977-09-02,tmax,270
MX000017004,1977-09-02,tmin,130
MX000017004,1977-09-02,prcp,0
MX000017004,1977-09-03,tmax,310
MX000017004,1977-09-03,tmin,160
MX000017004,1977-09-03,prcp,0
MX000017004,1977-09-04,tmax,290
MX000017004,1977-09-04,tmin,150
MX000017004,1977-09-04,prcp,0
MX000017004,1977-09-05,tmax,330
MX000017004,1977-09-05,tmin,170
MX000017004,1977-09-05,prcp,0
MX000017004,1977-09-06,tmax,260
MX000017004,1977-09-06,tmin,170
MX000017004,1977-09-06,prcp,16
MX000017004,1977-09-07,tmax,260
MX000017004,1977-09-07,tmin,150
MX000017004,1977-09-07,prcp,22
MX000017004,1977-09-08,tmax,260
MX000017004,1977-09-08,tmin,170
MX000017004,1977-09-08,prcp,35
MX000017004,1977-09-09,tmax,250
MX000017004,1977-09-09,tmin,140
MX000017004,1977-09-09,prcp,67
MX000017004,1977-09-10,tmax,290
MX000017004,1977-09-10,tmin,150
MX000017004,1977-09-10,prcp,0
MX000017004,1977-09-11,tmax,270
MX000017004,1977-09-11,tmin,140
MX000017004,1977-09-11,prcp,0
MX000017004,1977-09-12,tmax,110
MX000017004,1977-09-12,tmin,90
MX000017004,1977-09-12,prcp,273
MX000017004,1977-09-13,tmax,260
MX000017004,1977-09-13,tmin,140
MX000017004,1977-09-13,prcp,38
MX000017004,1977-09-14,tmax,300
MX000017004,1977-09-14,tmin,160
MX000017004,1977-09-14,prcp,0
MX000017004,1977-09-15,tmax,320
MX000017004,1977-09-15,tmin,180
MX000017004,1977-09-15,prcp,0
MX000017004,1977-09-16,tmax,280
MX000017004,1977-09-16,tmin,130
MX000017004,1977-09-16,prcp,393
MX000017004,1977-09-17,tmax,280
MX000017004,1977-09-17,tmin,160
MX000017004,1977-09-17,prcp,347
MX000017004,1977-09-18,tmax,280
MX000017004,1977-09-18,tmin,160
MX000017004,1977-09-18,prcp,353
MX000017004,1977-09-19,tmax,290
MX000017004,1977-09-19,tmin,160
MX000017004,1977-09-19,prcp,0
MX000017004,1977-09-20,tmax,210
MX000017004,1977-09-20,tmin,160
MX000017004,1977-09-20,prcp,432
MX000017004,1977-09-21,tmax,250
MX000017004,1977-09-21,tmin,150
MX000017004,1977-09-21,prcp,0
MX000017004,1977-09-22,tmax,250
MX000017004,1977-09-22,tmin,160
MX000017004,1977-09-22,prcp,0
MX000017004,1977-09-23,tmax,260
MX000017004,1977-09-23,tmin,120
MX000017004,1977-09-23,prcp,0
MX000017004,1977-09-24,tmax,260
MX000017004,1977-09-24,tmin,140
MX000017004,1977-09-24,prcp,0
MX000017004,1977-09-25,tmax,280
MX000017004,1977-09-25,tmin,160
MX000017004,1977-09-25,prcp,0
MX000017004,1977-09-26,tmax,270
MX000017004,1977-09-26,tmin,130
MX000017004,1977-09-26,prcp,0
MX000017004,1977-09-27,tmax,300
MX000017004,1977-09-27,tmin,160
MX000017004,1977-09-27,prcp,0
MX000017004,1977-09-28,tmax,300
MX000017004,1977-09-28,tmin,180
MX000017004,1977-09-28,prcp,0
MX000017004,1977-09-29,tmax,270
MX000017004,1977-09-29,tmin,180
MX000017004,1977-09-29,prcp,0
MX000017004,1977-09-30,tmax,270
MX000017004,1977-09-30,tmin,150
MX000017004,1977-09-30,prcp,0
MX000017004,1977-10-01,tmax,270
MX000017004,1977-10-01,tmin,160
MX000017004,1977-10-01,prcp,0
MX000017004,1977-10-02,tmax,270
MX000017004,1977-10-02,tmin,140
MX000017004,1977-10-02,prcp,0
MX000017004,1977-10-03,tmax,240
MX000017004,1977-10-03,tmin,160
MX000017004,1977-10-03,prcp,0
MX000017004,1977-10-04,tmax,240
MX000017004,1977-10-04,tmin,160
MX000017004,1977-10-04,prcp,0
MX000017004,1977-10-05,tmax,220
MX000017004,1977-10-05,tmin,80
MX000017004,1977-10-05,prcp,0
MX000017004,1977-10-06,tmax,250
MX000017004,1977-10-06,tmin,140
MX000017004,1977-10-06,prcp,0
MX000017004,1977-10-07,tmax,270
MX000017004,1977-10-07,tmin,130
MX000017004,1977-10-07,prcp,0
MX000017004,1977-10-08,tmax,300
MX000017004,1977-10-08,tmin,140
MX000017004,1977-10-08,prcp,0
MX000017004,1977-10-09,tmax,270
MX000017004,1977-10-09,tmin,140
MX000017004,1977-10-09,prcp,0
MX000017004,1977-10-10,tmax,320
MX000017004,1977-10-10,tmin,190
MX000017004,1977-10-10,prcp,0
MX000017004,1977-10-11,tmax,300
MX000017004,1977-10-11,tmin,160
MX000017004,1977-10-11,prcp,87
MX000017004,1977-10-12,tmax,240
MX000017004,1977-10-12,tmin,170
MX000017004,1977-10-12,prcp,234
MX000017004,1977-10-13,tmax,280
MX000017004,1977-10-13,tmin,160
MX000017004,1977-10-13,prcp,214
MX000017004,1977-10-14,tmax,250
MX000017004,1977-10-14,tmin,155
MX000017004,1977-10-14,prcp,0
MX000017004,1977-10-15,tmax,270
MX000017004,1977-10-15,tmin,160
MX000017004,1977-10-15,prcp,0
MX000017004,1977-10-16,tmax,270
MX000017004,1977-10-16,tmin,140
MX000017004,1977-10-16,prcp,0
MX000017004,1977-10-17,tmax,250
MX000017004,1977-10-17,tmin,120
MX000017004,1977-10-17,prcp,0
MX000017004,1977-10-18,tmax,260
MX000017004,1977-10-18,tmin,120
MX000017004,1977-10-18,prcp,0
MX000017004,1977-10-19,tmax,280
MX000017004,1977-10-19,tmin,150
MX000017004,1977-10-19,prcp,0
MX000017004,1977-10-20,tmax,290
MX000017004,1977-10-20,tmin,140
MX000017004,1977-10-20,prcp,0
MX000017004,1977-10-21,tmax,320
MX000017004,1977-10-21,tmin,160
MX000017004,1977-10-21,prcp,0
MX000017004,1977-10-22,tmax,330
MX000017004,1977-10-22,tmin,150
MX000017004,1977-10-22,prcp,0
MX000017004,1977-10-23,tmax,260
MX000017004,1977-10-23,tmin,130
MX000017004,1977-10-23,prcp,27
MX000017004,1977-10-24,tmax,270
MX000017004,1977-10-24,tmin,170
MX000017004,1977-10-24,prcp,16
MX000017004,1977-10-25,tmax,270
MX000017004,1977-10-25,tmin,160
MX000017004,1977-10-25,prcp,82
MX000017004,1977-10-26,tmax,220
MX000017004,1977-10-26,tmin,150
MX000017004,1977-10-26,prcp,0
MX000017004,1977-10-27,tmax,260
MX000017004,1977-10-27,tmin,150
MX000017004,1977-10-27,prcp,0
MX000017004,1977-10-28,tmax,240
MX000017004,1977-10-28,tmin,140
MX000017004,1977-10-28,prcp,0
MX000017004,1977-10-29,tmax,240
MX000017004,1977-10-29,tmin,130
MX000017004,1977-10-29,prcp,0
MX000017004,1977-10-30,tmax,270
MX000017004,1977-10-30,tmin,140
MX000017004,1977-10-30,prcp,0
MX000017004,1977-10-31,tmax,290
MX000017004,1977-10-31,tmin,160
MX000017004,1977-10-31,prcp,0
MX000017004,1977-11-01,tmax,320
MX000017004,1977-11-01,tmin,160
MX000017004,1977-11-01,prcp,0
MX000017004,1977-11-02,tmax,250
MX000017004,1977-11-02,tmin,130
MX000017004,1977-11-02,prcp,0
MX000017004,1977-11-03,prcp,0
MX000017004,1977-11-03,prcp,0
MX000017004,1977-11-03,prcp,0
MX000017004,1977-11-04,tmax,220
MX000017004,1977-11-04,tmin,160
MX000017004,1977-11-04,prcp,36
MX000017004,1977-11-05,tmax,270
MX000017004,1977-11-05,tmin,150
MX000017004,1977-11-05,prcp,0
MX000017004,1977-11-06,tmax,260
MX000017004,1977-11-06,tmin,125
MX000017004,1977-11-06,prcp,0
MX000017004,1977-11-07,tmax,280
MX000017004,1977-11-07,tmin,140
MX000017004,1977-11-07,prcp,0
MX000017004,1977-11-08,tmax,270
MX000017004,1977-11-08,tmin,120
MX000017004,1977-11-08,prcp,0
MX000017004,1977-11-09,tmax,280
MX000017004,1977-11-09,tmin,110
MX000017004,1977-11-09,prcp,0
MX000017004,1977-11-10,tmax,250
MX000017004,1977-11-10,tmin,160
MX000017004,1977-11-10,prcp,0
MX000017004,1977-11-11,tmax,235
MX000017004,1977-11-11,tmin,140
MX000017004,1977-11-11,prcp,0
MX000017004,1977-11-12,tmax,260
MX000017004,1977-11-12,tmin,160
MX000017004,1977-11-12,prcp,70
MX000017004,1977-11-13,tmax,260
MX000017004,1977-11-13,tmin,160
MX000017004,1977-11-13,prcp,0
MX000017004,1977-11-14,tmax,260
MX000017004,1977-11-14,tmin,150
MX000017004,1977-11-14,prcp,0
MX000017004,1977-11-15,tmax,185
MX000017004,1977-11-15,tmin,145
MX000017004,1977-11-15,prcp,0
MX000017004,1977-11-16,tmax,145
MX000017004,1977-11-16,tmin,120
MX000017004,1977-11-16,prcp,0
MX000017004,1977-11-17,tmax,250
MX000017004,1977-11-17,tmin,120
MX000017004,1977-11-17,prcp,0
MX000017004,1977-11-18,tmax,280
MX000017004,1977-11-18,tmin,150
MX000017004,1977-11-18,prcp,0
MX000017004,1977-11-19,tmax,290
MX000017004,1977-11-19,tmin,160
MX000017004,1977-11-19,prcp,0
MX000017004,1977-11-20,tmax,290
MX000017004,1977-11-20,tmin,180
MX000017004,1977-11-20,prcp,85
MX000017004,1977-11-21,tmax,240
MX000017004,1977-11-21,tmin,175
MX000017004,1977-11-21,prcp,120
MX000017004,1977-11-22,tmax,235
MX000017004,1977-11-22,tmin,160
MX000017004,1977-11-22,prcp,0
MX000017004,1977-11-23,tmax,275
MX000017004,1977-11-23,tmin,145
MX000017004,1977-11-23,prcp,0
MX000017004,1977-11-24,tmax,245
MX000017004,1977-11-24,tmin,150
MX000017004,1977-11-24,prcp,40
MX000017004,1977-11-25,tmax,240
MX000017004,1977-11-25,tmin,150
MX000017004,1977-11-25,prcp,20
